timestamp,cell_id,latency_ms,throughput_mbps,packet_loss_pct,sinr_db,connected_users,anomaly
2024-02-16 21:00:00,CELL_001,26.99,109.07,0.019,18.53,14,0
2024-02-16 21:15:00,CELL_001,27.0,123.55,0.116,20.34,22,0
2024-02-16 21:30:00,CELL_001,28.09,118.28,0.311,18.03,3,0
2024-02-16 21:45:00,CELL_001,26.83,108.73,0.038,18.26,10,0
2024-02-16 22:00:00,CELL_001,27.91,108.15,0.079,15.51,24,0
2024-02-16 22:15:00,CELL_001,28.77,102.98,0.02,16.54,17,0
2024-02-16 22:30:00,CELL_001,35.33,96.98,0.192,16.44,26,0
2024-02-16 22:45:00,CELL_001,29.76,106.21,0.375,17.12,20,0
2024-02-16 23:00:00,CELL_001,31.58,99.41,0.254,14.84,11,0
2024-02-16 23:15:00,CELL_001,31.79,105.01,0.036,15.48,15,0
2024-02-16 23:30:00,CELL_001,33.08,108.83,0.319,16.83,25,0
2024-02-16 23:45:00,CELL_001,35.18,103.64,0.352,14.44,22,0
2024-02-17 00:00:00,CELL_001,31.92,106.03,0.224,13.79,13,0
2024-02-17 00:15:00,CELL_001,39.47,107.5,2.0,14.04,20,0
2024-02-17 00:30:00,CELL_001,32.01,89.94,0.056,12.52,20,0
2024-02-17 00:45:00,CELL_001,35.41,96.72,0.059,11.53,15,0
2024-02-17 01:00:00,CELL_001,37.23,100.01,0.049,15.21,22,0
2024-02-17 01:15:00,CELL_001,34.97,87.45,0.3,13.61,17,0
2024-02-17 01:30:00,CELL_001,37.31,101.24,0.156,13.63,21,0
2024-02-17 01:45:00,CELL_001,41.51,92.37,0.074,13.34,18,0
2024-02-17 02:00:00,CELL_001,41.08,86.78,0.104,14.61,29,0
2024-02-17 02:15:00,CELL_001,37.7,85.14,0.324,15.97,22,0
2024-02-17 02:30:00,CELL_001,37.34,86.33,0.63,13.42,16,0
2024-02-17 02:45:00,CELL_001,41.83,86.82,0.308,13.96,19,0
2024-02-17 03:00:00,CELL_001,39.28,88.22,0.246,15.35,24,0
2024-02-17 03:15:00,CELL_001,42.07,91.15,0.412,12.67,26,0
2024-02-17 03:30:00,CELL_001,37.34,82.65,0.223,14.04,24,0
2024-02-17 03:45:00,CELL_001,44.33,87.15,0.16,13.45,16,0
2024-02-17 04:00:00,CELL_001,41.38,83.66,0.044,12.16,16,0
2024-02-17 04:15:00,CELL_001,42.46,79.12,0.066,10.89,14,0
2024-02-17 04:30:00,CELL_001,46.09,83.69,0.223,10.28,15,0
2024-02-17 04:45:00,CELL_001,46.65,83.36,0.156,13.0,25,0
2024-02-17 05:00:00,CELL_001,42.15,77.43,0.398,11.67,24,0
2024-02-17 05:15:00,CELL_001,41.43,78.6,0.385,10.57,23,0
2024-02-17 05:30:00,CELL_001,41.42,71.67,0.999,12.18,30,0
2024-02-17 05:45:00,CELL_001,42.98,74.56,0.042,11.42,36,0
2024-02-17 06:00:00,CELL_001,46.49,86.57,0.652,12.08,47,0
2024-02-17 06:15:00,CELL_001,45.31,83.88,0.039,12.56,45,0
2024-02-17 06:30:00,CELL_001,41.13,84.6,0.15,13.19,53,0
2024-02-17 06:45:00,CELL_001,47.43,84.47,0.061,14.52,61,0
2024-02-17 07:00:00,CELL_001,43.81,75.4,0.602,12.72,79,0
2024-02-17 07:15:00,CELL_001,44.71,80.48,0.04,11.74,70,0
2024-02-17 07:30:00,CELL_001,44.9,83.71,0.058,13.59,79,0
2024-02-17 07:45:00,CELL_001,44.06,78.27,0.159,10.45,80,0
2024-02-17 08:00:00,CELL_001,42.86,77.7,0.118,12.97,75,0
2024-02-17 08:15:00,CELL_001,47.35,82.28,1.347,11.15,71,0
2024-02-17 08:30:00,CELL_001,45.47,87.02,0.01,12.17,85,0
2024-02-17 08:45:00,CELL_001,40.14,88.26,0.276,12.14,89,0
2024-02-17 09:00:00,CELL_001,38.33,78.63,0.233,12.35,88,0
2024-02-17 09:15:00,CELL_001,41.62,92.44,0.122,12.38,93,0
2024-02-17 09:30:00,CELL_001,39.7,86.83,0.716,12.57,101,0
2024-02-17 09:45:00,CELL_001,37.53,84.26,0.018,11.97,88,0
2024-02-17 10:00:00,CELL_001,39.8,94.12,0.353,16.25,95,0
2024-02-17 10:15:00,CELL_001,39.13,90.66,0.157,11.65,105,0
2024-02-17 10:30:00,CELL_001,36.49,92.23,0.063,11.26,97,0
2024-02-17 10:45:00,CELL_001,41.99,93.42,0.144,16.23,94,0
2024-02-17 11:00:00,CELL_001,41.66,97.67,0.183,15.2,98,0
2024-02-17 11:15:00,CELL_001,37.28,92.95,0.609,13.98,94,0
2024-02-17 11:30:00,CELL_001,36.79,95.91,0.016,17.47,98,0
2024-02-17 11:45:00,CELL_001,30.79,97.37,0.195,10.97,91,0
2024-02-17 12:00:00,CELL_001,30.1,96.53,0.162,12.34,93,0
2024-02-17 12:15:00,CELL_001,32.09,101.1,0.335,18.6,96,0
2024-02-17 12:30:00,CELL_001,26.98,99.92,0.109,16.44,91,0
2024-02-17 12:45:00,CELL_001,30.9,106.64,1.104,12.6,96,0
2024-02-17 13:00:00,CELL_001,34.79,106.33,0.567,14.64,89,0
2024-02-17 13:15:00,CELL_001,33.42,109.79,0.163,15.99,80,0
2024-02-17 13:30:00,CELL_001,31.04,106.8,0.072,14.85,75,0
2024-02-17 13:45:00,CELL_001,29.66,110.08,0.021,13.76,72,0
2024-02-17 14:00:00,CELL_001,27.32,114.78,0.029,15.49,75,0
2024-02-17 14:15:00,CELL_001,29.58,105.75,0.386,16.41,72,0
2024-02-17 14:30:00,CELL_001,26.86,118.22,0.174,17.26,61,0
2024-02-17 14:45:00,CELL_001,30.01,107.22,0.042,17.25,60,0
2024-02-17 15:00:00,CELL_001,30.85,117.42,0.428,16.03,58,0
2024-02-17 15:15:00,CELL_001,27.4,114.79,0.127,18.35,51,0
2024-02-17 15:30:00,CELL_001,26.39,109.89,0.175,18.26,42,0
2024-02-17 15:45:00,CELL_001,29.41,113.8,0.281,18.15,42,0
2024-02-17 16:00:00,CELL_001,26.05,112.61,0.366,18.64,42,0
2024-02-17 16:15:00,CELL_001,27.91,118.52,0.107,17.14,36,0
2024-02-17 16:30:00,CELL_001,24.94,116.1,0.006,17.55,21,0
2024-02-17 16:45:00,CELL_001,25.46,114.4,0.12,14.44,15,0
2024-02-17 17:00:00,CELL_001,27.84,117.72,0.008,19.78,20,0
2024-02-17 17:15:00,CELL_001,24.49,113.03,0.105,18.16,28,0
2024-02-17 17:30:00,CELL_001,22.39,119.2,0.342,16.4,19,0
2024-02-17 17:45:00,CELL_001,24.88,116.38,0.502,19.4,16,0
2024-02-17 18:00:00,CELL_001,24.27,120.48,0.21,18.11,13,0
2024-02-17 18:15:00,CELL_001,23.49,127.71,0.09,19.15,20,0
2024-02-17 18:30:00,CELL_001,23.79,122.13,0.282,19.44,21,0
2024-02-17 18:45:00,CELL_001,25.62,122.98,0.018,18.24,19,0
2024-02-17 19:00:00,CELL_001,27.28,114.98,0.039,15.14,23,0
2024-02-17 19:15:00,CELL_001,25.92,114.97,0.361,15.74,14,0
2024-02-17 19:30:00,CELL_001,21.33,112.34,0.083,16.64,13,0
2024-02-17 19:45:00,CELL_001,19.58,108.14,0.11,18.13,10,0
2024-02-17 20:00:00,CELL_001,27.15,122.28,0.377,16.91,20,0
2024-02-17 20:15:00,CELL_001,25.85,112.67,0.03,19.26,21,0
2024-02-17 20:30:00,CELL_001,30.86,121.56,0.44,16.36,28,0
2024-02-17 20:45:00,CELL_001,29.66,127.79,0.538,17.49,18,0
2024-02-17 21:00:00,CELL_001,30.86,119.07,0.186,17.27,29,0
2024-02-17 21:15:00,CELL_001,32.26,113.03,0.306,16.66,10,0
2024-02-17 21:30:00,CELL_001,25.32,118.75,0.203,19.08,28,0
2024-02-17 21:45:00,CELL_001,31.01,109.49,0.041,17.52,20,0
2024-02-17 22:00:00,CELL_001,31.34,109.2,0.207,16.23,22,0
2024-02-17 22:15:00,CELL_001,26.68,113.4,0.031,14.8,18,0
2024-02-17 22:30:00,CELL_001,27.58,103.5,0.238,14.2,26,0
2024-02-17 22:45:00,CELL_001,31.7,112.51,0.289,18.36,21,0
2024-02-17 23:00:00,CELL_001,36.48,99.34,0.475,15.07,27,0
2024-02-17 23:15:00,CELL_001,36.8,100.41,0.607,16.66,17,0
2024-02-17 23:30:00,CELL_001,28.79,106.56,0.345,14.73,24,0
2024-02-17 23:45:00,CELL_001,35.21,96.99,0.091,14.73,19,0
2024-02-18 00:00:00,CELL_001,26.95,92.07,0.092,14.77,31,0
2024-02-18 00:15:00,CELL_001,34.88,97.24,0.484,17.87,12,0
2024-02-18 00:30:00,CELL_001,37.31,100.88,0.909,19.41,19,0
2024-02-18 00:45:00,CELL_001,38.82,98.64,0.067,13.4,13,0
2024-02-18 01:00:00,CELL_001,34.97,89.91,0.238,14.48,26,0
2024-02-18 01:15:00,CELL_001,34.72,95.93,0.225,16.79,24,0
2024-02-18 01:30:00,CELL_001,36.93,86.77,0.132,13.43,17,0
2024-02-18 01:45:00,CELL_001,41.97,98.57,0.166,10.09,12,0
2024-02-18 02:00:00,CELL_001,37.17,91.48,0.012,13.39,22,0
2024-02-18 02:15:00,CELL_001,42.79,94.03,0.07,14.78,23,0
2024-02-18 02:30:00,CELL_001,46.2,88.87,0.319,12.97,14,0
2024-02-18 02:45:00,CELL_001,44.81,89.17,0.123,15.02,20,0
2024-02-18 03:00:00,CELL_001,42.78,81.39,0.636,13.0,25,0
2024-02-18 03:15:00,CELL_001,40.63,83.46,0.091,12.57,11,0
2024-02-18 03:30:00,CELL_001,44.96,85.29,0.032,13.78,21,0
2024-02-18 03:45:00,CELL_001,41.7,78.2,0.355,13.08,16,0
2024-02-18 04:00:00,CELL_001,40.06,82.45,0.029,13.55,23,0
2024-02-18 04:15:00,CELL_001,39.13,81.57,0.077,13.76,18,0
2024-02-18 04:30:00,CELL_001,46.15,72.72,0.208,10.75,19,0
2024-02-18 04:45:00,CELL_001,42.89,81.56,0.346,10.55,15,0
2024-02-18 05:00:00,CELL_001,46.88,80.83,0.355,11.68,27,0
2024-02-18 05:15:00,CELL_001,50.75,84.92,0.09,11.45,29,0
2024-02-18 05:30:00,CELL_001,41.96,83.4,0.235,12.0,28,0
2024-02-18 05:45:00,CELL_001,47.22,80.95,0.272,12.42,41,0
2024-02-18 06:00:00,CELL_001,43.57,83.22,0.228,12.61,44,0
2024-02-18 06:15:00,CELL_001,46.2,80.51,0.07,15.31,53,0
2024-02-18 06:30:00,CELL_001,44.81,86.97,0.064,9.63,50,0
2024-02-18 06:45:00,CELL_001,46.07,84.56,0.6,12.05,62,0
2024-02-18 07:00:00,CELL_001,37.17,84.95,0.189,10.3,62,0
2024-02-18 07:15:00,CELL_001,39.29,82.11,0.158,12.75,62,0
2024-02-18 07:30:00,CELL_001,42.26,87.86,0.37,14.14,63,0
2024-02-18 07:45:00,CELL_001,47.41,85.35,0.268,12.87,80,0
2024-02-18 08:00:00,CELL_001,39.11,83.19,0.026,12.51,77,0
2024-02-18 08:15:00,CELL_001,40.32,83.25,0.441,13.85,86,0
2024-02-18 08:30:00,CELL_001,44.21,83.35,0.25,13.48,87,0
2024-02-18 08:45:00,CELL_001,40.18,89.36,0.173,12.26,88,0
2024-02-18 09:00:00,CELL_001,46.68,89.84,0.807,13.49,85,0
2024-02-18 09:15:00,CELL_001,41.73,79.92,0.349,13.46,96,0
2024-02-18 09:30:00,CELL_001,38.23,90.59,0.154,13.64,98,0
2024-02-18 09:45:00,CELL_001,41.73,87.72,0.114,15.07,101,0
2024-02-18 10:00:00,CELL_001,36.97,81.6,0.034,11.33,103,0
2024-02-18 10:15:00,CELL_001,45.02,94.29,0.181,11.11,94,0
2024-02-18 10:30:00,CELL_001,35.69,96.81,0.003,12.59,104,0
2024-02-18 10:45:00,CELL_001,41.7,90.44,0.904,15.09,102,0
2024-02-18 11:00:00,CELL_001,36.59,92.27,0.039,13.37,99,0
2024-02-18 11:15:00,CELL_001,41.09,89.94,0.348,14.47,107,0
2024-02-18 11:30:00,CELL_001,39.98,105.38,0.006,16.81,99,0
2024-02-18 11:45:00,CELL_001,37.25,98.41,0.115,13.22,99,0
2024-02-18 12:00:00,CELL_001,38.49,97.63,0.082,14.84,98,0
2024-02-18 12:15:00,CELL_001,39.52,94.31,0.12,16.37,91,0
2024-02-18 12:30:00,CELL_001,39.41,103.42,0.338,11.83,85,0
2024-02-18 12:45:00,CELL_001,32.08,27.2,0.034,16.74,83,1
2024-02-18 13:00:00,CELL_001,31.56,26.9,0.006,14.37,78,1
2024-02-18 13:15:00,CELL_001,27.99,26.72,0.696,15.75,87,1
2024-02-18 13:30:00,CELL_001,28.86,26.44,0.379,14.49,86,1
2024-02-18 13:45:00,CELL_001,33.17,28.04,0.529,13.64,78,1
2024-02-18 14:00:00,CELL_001,33.63,25.89,0.044,17.96,74,1
2024-02-18 14:15:00,CELL_001,25.37,26.26,0.003,16.6,64,1
2024-02-18 14:30:00,CELL_001,28.24,27.93,0.345,16.36,64,1
2024-02-18 14:45:00,CELL_001,26.64,28.57,0.221,16.59,67,1
2024-02-18 15:00:00,CELL_001,29.58,28.49,0.567,17.19,57,1
2024-02-18 15:15:00,CELL_001,30.27,28.01,0.587,16.44,51,1
2024-02-18 15:30:00,CELL_001,25.71,30.54,0.021,18.09,52,1
2024-02-18 15:45:00,CELL_001,28.36,30.63,0.344,18.38,41,1
2024-02-18 16:00:00,CELL_001,23.33,29.43,0.308,16.6,33,1
2024-02-18 16:15:00,CELL_001,23.81,29.34,0.109,16.16,28,1
2024-02-18 16:30:00,CELL_001,23.1,29.12,0.02,18.36,23,1
2024-02-18 16:45:00,CELL_001,29.91,29.35,0.231,18.8,29,1
2024-02-18 17:00:00,CELL_001,25.74,28.25,0.165,20.84,20,1
2024-02-18 17:15:00,CELL_001,23.0,118.44,0.19,19.53,19,0
2024-02-18 17:30:00,CELL_001,22.88,113.36,0.01,15.21,14,0
2024-02-18 17:45:00,CELL_001,25.95,113.44,0.013,18.04,19,0
2024-02-18 18:00:00,CELL_001,22.97,119.97,0.241,17.69,26,0
2024-02-18 18:15:00,CELL_001,23.66,118.25,1.471,17.78,12,0
2024-02-18 18:30:00,CELL_001,26.29,121.41,0.01,18.96,22,0
2024-02-18 18:45:00,CELL_001,25.9,115.75,0.065,18.02,10,0
2024-02-18 19:00:00,CELL_001,22.53,124.94,0.138,16.36,23,0
2024-02-18 19:15:00,CELL_001,26.48,114.23,0.099,17.05,9,0
2024-02-18 19:30:00,CELL_001,26.39,120.72,0.127,18.36,16,0
2024-02-18 19:45:00,CELL_001,23.95,117.34,0.344,17.14,23,0
2024-02-18 20:00:00,CELL_001,24.83,112.84,0.345,19.41,18,0
2024-02-18 20:15:00,CELL_001,25.91,115.53,1.16,16.73,20,0
2024-02-18 20:30:00,CELL_001,18.23,113.49,0.012,13.97,22,0
2024-02-18 20:45:00,CELL_001,31.68,112.72,0.097,16.99,18,0
2024-02-18 21:00:00,CELL_001,22.42,111.95,0.022,16.57,14,0
2024-02-18 21:15:00,CELL_001,24.99,114.38,0.118,18.21,18,0
2024-02-18 21:30:00,CELL_001,29.54,108.99,0.007,16.22,27,0
2024-02-18 21:45:00,CELL_001,27.4,106.41,0.134,15.46,16,0
2024-02-18 22:00:00,CELL_001,29.8,109.26,0.037,18.01,16,0
2024-02-18 22:15:00,CELL_001,30.05,105.08,0.084,17.06,22,0
2024-02-18 22:30:00,CELL_001,28.06,108.68,0.087,15.3,31,0
2024-02-18 22:45:00,CELL_001,29.25,109.51,0.097,16.14,15,0
2024-02-18 23:00:00,CELL_001,31.98,113.83,0.855,16.0,15,0
2024-02-18 23:15:00,CELL_001,27.43,104.15,0.431,16.64,18,0
2024-02-18 23:30:00,CELL_001,35.94,100.13,1.017,16.13,22,0
2024-02-18 23:45:00,CELL_001,33.56,95.9,0.04,16.37,12,0
2024-02-19 00:00:00,CELL_001,33.48,97.4,0.031,15.05,12,0
2024-02-19 00:15:00,CELL_001,35.86,94.97,0.252,14.59,18,0
2024-02-19 00:30:00,CELL_001,37.05,99.89,0.554,15.19,18,0
2024-02-19 00:45:00,CELL_001,35.54,88.47,0.269,14.33,14,0
2024-02-19 01:00:00,CELL_001,33.5,89.97,1.915,16.19,5,0
2024-02-19 01:15:00,CELL_001,42.53,94.63,0.093,14.88,21,0
2024-02-19 01:30:00,CELL_001,43.26,91.62,0.367,12.92,24,0
2024-02-19 01:45:00,CELL_001,36.05,84.1,0.214,13.92,20,0
2024-02-19 02:00:00,CELL_001,39.81,88.97,0.704,12.46,12,0
2024-02-19 02:15:00,CELL_001,33.88,94.36,0.096,11.09,17,0
2024-02-19 02:30:00,CELL_001,41.86,86.06,0.23,13.71,22,0
2024-02-19 02:45:00,CELL_001,40.3,88.46,0.005,12.14,9,0
2024-02-19 03:00:00,CELL_001,42.87,77.27,0.24,12.89,18,0
2024-02-19 03:15:00,CELL_001,48.13,80.81,0.151,13.14,16,0
2024-02-19 03:30:00,CELL_001,46.76,83.33,0.09,13.41,20,0
2024-02-19 03:45:00,CELL_001,43.3,77.04,0.177,10.82,26,0
2024-02-19 04:00:00,CELL_001,46.2,74.89,0.356,13.03,15,0
2024-02-19 04:15:00,CELL_001,44.79,83.2,0.116,12.02,23,0
2024-02-19 04:30:00,CELL_001,45.97,80.5,0.05,12.99,24,0
2024-02-19 04:45:00,CELL_001,47.87,82.61,0.307,14.01,19,0
2024-02-19 05:00:00,CELL_001,44.57,72.98,0.386,12.44,15,0
2024-02-19 05:15:00,CELL_001,42.89,68.25,0.107,9.92,34,0
2024-02-19 05:30:00,CELL_001,42.63,78.48,0.296,11.49,36,0
2024-02-19 05:45:00,CELL_001,48.88,82.02,0.515,11.11,42,0
2024-02-19 06:00:00,CELL_001,47.51,76.87,0.411,13.09,48,0
2024-02-19 06:15:00,CELL_001,41.99,78.12,0.037,13.37,50,0
2024-02-19 06:30:00,CELL_001,49.84,82.56,0.163,12.9,49,0
2024-02-19 06:45:00,CELL_001,42.78,78.58,0.076,12.17,60,0
2024-02-19 07:00:00,CELL_001,44.89,80.13,0.562,11.22,58,0
2024-02-19 07:15:00,CELL_001,46.29,76.33,0.364,13.32,68,0
2024-02-19 07:30:00,CELL_001,44.26,86.97,0.368,12.62,68,0
2024-02-19 07:45:00,CELL_001,43.47,77.9,0.148,10.72,76,0
2024-02-19 08:00:00,CELL_001,44.84,74.83,0.389,12.73,84,0
2024-02-19 08:15:00,CELL_001,40.44,78.93,0.064,11.0,83,0
2024-02-19 08:30:00,CELL_001,44.38,84.7,0.281,14.84,95,0
2024-02-19 08:45:00,CELL_001,44.6,93.33,0.21,9.94,81,0
2024-02-19 09:00:00,CELL_001,41.91,88.56,0.851,15.42,83,0
2024-02-19 09:15:00,CELL_001,40.11,90.23,0.034,12.71,90,0
2024-02-19 09:30:00,CELL_001,41.49,87.51,0.432,13.26,101,0
2024-02-19 09:45:00,CELL_001,39.73,84.45,0.117,13.15,96,0
2024-02-19 10:00:00,CELL_001,35.2,93.95,0.246,13.51,98,0
2024-02-19 10:15:00,CELL_001,34.08,89.18,0.735,16.33,102,0
2024-02-19 10:30:00,CELL_001,37.81,95.08,0.244,16.48,99,0
2024-02-19 10:45:00,CELL_001,40.14,100.57,0.217,12.24,103,0
2024-02-19 11:00:00,CELL_001,44.93,96.94,0.51,14.39,105,0
2024-02-19 11:15:00,CELL_001,41.52,92.2,0.072,15.86,104,0
2024-02-19 11:30:00,CELL_001,37.34,105.68,0.138,15.58,101,0
2024-02-19 11:45:00,CELL_001,37.82,100.59,0.338,14.98,99,0
2024-02-19 12:00:00,CELL_001,36.46,94.66,0.244,13.53,97,0
2024-02-19 12:15:00,CELL_001,32.07,109.02,0.224,13.27,101,0
2024-02-19 12:30:00,CELL_001,32.34,105.37,0.613,15.95,93,0
2024-02-19 12:45:00,CELL_001,32.43,103.08,0.096,15.88,91,0
2024-02-19 13:00:00,CELL_001,31.01,97.62,0.121,16.91,87,0
2024-02-19 13:15:00,CELL_001,30.28,109.09,0.565,13.76,87,0
2024-02-19 13:30:00,CELL_001,35.18,109.47,0.35,16.96,88,0
2024-02-19 13:45:00,CELL_001,24.25,108.88,0.009,13.98,73,0
2024-02-19 14:00:00,CELL_001,27.9,105.08,0.178,15.95,78,0
2024-02-19 14:15:00,CELL_001,28.42,109.67,0.114,18.83,77,0
2024-02-19 14:30:00,CELL_001,31.29,110.27,0.572,14.62,64,0
2024-02-19 14:45:00,CELL_001,29.99,112.6,0.704,17.22,56,0
2024-02-19 15:00:00,CELL_001,28.63,123.53,0.002,15.39,55,0
2024-02-19 15:15:00,CELL_001,22.07,117.62,0.02,16.05,58,0
2024-02-19 15:30:00,CELL_001,28.62,119.44,0.301,17.46,45,0
2024-02-19 15:45:00,CELL_001,23.51,117.1,0.239,17.45,50,0
2024-02-19 16:00:00,CELL_001,27.2,123.05,0.005,14.7,35,0
2024-02-19 16:15:00,CELL_001,25.91,115.45,0.237,15.58,26,0
2024-02-19 16:30:00,CELL_001,24.8,118.35,0.415,19.15,29,0
2024-02-19 16:45:00,CELL_001,23.8,125.84,0.078,17.23,18,0
2024-02-19 17:00:00,CELL_001,23.27,120.55,0.223,17.92,17,0
2024-02-19 17:15:00,CELL_001,23.51,122.33,0.049,17.24,14,0
2024-02-19 17:30:00,CELL_001,27.55,123.9,0.234,17.82,14,0
2024-02-19 17:45:00,CELL_001,29.26,112.94,0.299,17.12,23,0
2024-02-19 18:00:00,CELL_001,31.38,108.06,0.765,17.36,17,0
2024-02-19 18:15:00,CELL_001,21.43,118.9,0.059,18.31,24,0
2024-02-19 18:30:00,CELL_001,27.05,116.37,0.443,15.66,14,0
2024-02-19 18:45:00,CELL_001,21.28,117.14,0.513,17.86,16,0
2024-02-19 19:00:00,CELL_001,25.08,123.49,0.228,17.47,19,0
2024-02-19 19:15:00,CELL_001,24.92,120.93,0.102,18.34,15,0
2024-02-19 19:30:00,CELL_001,29.52,117.19,0.616,17.52,24,0
2024-02-19 19:45:00,CELL_001,26.16,117.02,0.482,16.83,16,0
2024-02-19 20:00:00,CELL_001,29.46,119.38,0.488,17.11,10,0
2024-02-19 20:15:00,CELL_001,24.33,122.03,0.252,17.32,17,0
2024-02-19 20:30:00,CELL_001,21.61,121.56,0.063,16.57,18,0
2024-02-19 20:45:00,CELL_001,24.3,108.15,0.077,17.97,20,0
2024-02-19 21:00:00,CELL_001,25.21,121.94,0.081,16.73,16,0
2024-02-19 21:15:00,CELL_001,28.34,107.45,0.264,16.36,18,0
2024-02-19 21:30:00,CELL_001,29.46,110.59,0.593,19.75,12,0
2024-02-19 21:45:00,CELL_001,32.75,118.44,0.544,14.82,19,0
2024-02-19 22:00:00,CELL_001,28.89,109.58,0.054,17.69,15,0
2024-02-19 22:15:00,CELL_001,31.73,101.15,0.089,16.9,29,0
2024-02-19 22:30:00,CELL_001,32.92,105.33,0.171,15.19,24,0
2024-02-19 22:45:00,CELL_001,30.87,98.62,0.001,15.95,12,0
2024-02-19 23:00:00,CELL_001,30.6,108.26,0.122,18.96,25,0
2024-02-19 23:15:00,CELL_001,34.8,105.01,0.642,16.1,21,0
2024-02-19 23:30:00,CELL_001,34.96,92.37,0.529,14.66,21,0
2024-02-19 23:45:00,CELL_001,31.69,102.59,0.343,14.97,30,0
2024-02-20 00:00:00,CELL_001,35.28,96.17,0.113,14.36,18,0
2024-02-20 00:15:00,CELL_001,32.74,102.99,0.283,13.62,18,0
2024-02-20 00:30:00,CELL_001,34.91,93.57,0.054,13.22,14,0
2024-02-20 00:45:00,CELL_001,39.19,95.23,0.203,16.5,27,0
2024-02-20 01:00:00,CELL_001,35.61,86.31,0.249,15.27,21,0
2024-02-20 01:15:00,CELL_001,37.88,88.16,0.331,15.2,24,0
2024-02-20 01:30:00,CELL_001,31.19,96.48,0.566,15.25,27,0
2024-02-20 01:45:00,CELL_001,31.5,93.25,0.581,12.93,24,0
2024-02-20 02:00:00,CELL_001,43.34,91.4,0.122,14.35,21,0
2024-02-20 02:15:00,CELL_001,32.81,81.43,0.246,14.81,18,0
2024-02-20 02:30:00,CELL_001,40.54,92.87,0.379,13.66,17,0
2024-02-20 02:45:00,CELL_001,36.89,94.12,1.116,14.54,19,0
2024-02-20 03:00:00,CELL_001,43.96,93.64,0.193,13.94,22,0
2024-02-20 03:15:00,CELL_001,41.35,84.63,0.036,12.18,15,0
2024-02-20 03:30:00,CELL_001,40.41,77.78,0.291,11.49,27,0
2024-02-20 03:45:00,CELL_001,49.6,71.64,0.048,12.31,15,0
2024-02-20 04:00:00,CELL_001,46.4,91.71,0.149,11.1,19,0
2024-02-20 04:15:00,CELL_001,45.37,79.79,1.98,14.96,16,0
2024-02-20 04:30:00,CELL_001,43.51,69.48,0.412,13.31,20,0
2024-02-20 04:45:00,CELL_001,47.2,77.95,0.132,12.65,23,0
2024-02-20 05:00:00,CELL_001,47.84,75.49,0.539,12.31,19,0
2024-02-20 05:15:00,CELL_001,45.45,74.43,0.553,12.39,22,0
2024-02-20 05:30:00,CELL_001,45.56,83.4,0.008,11.63,35,0
2024-02-20 05:45:00,CELL_001,46.09,82.09,0.031,8.9,39,0
2024-02-20 06:00:00,CELL_001,49.0,75.03,0.508,13.71,39,0
2024-02-20 06:15:00,CELL_001,41.3,87.7,0.459,12.54,47,0
2024-02-20 06:30:00,CELL_001,45.76,89.51,0.685,10.5,56,0
2024-02-20 06:45:00,CELL_001,45.83,71.8,0.077,11.75,66,0
2024-02-20 07:00:00,CELL_001,45.23,76.11,0.702,14.5,65,0
2024-02-20 07:15:00,CELL_001,40.79,84.76,0.807,12.67,72,0
2024-02-20 07:30:00,CELL_001,44.25,81.6,0.451,11.43,74,0
2024-02-20 07:45:00,CELL_001,43.44,78.77,0.044,12.46,75,0
2024-02-20 08:00:00,CELL_001,44.08,82.91,0.341,16.03,70,0
2024-02-20 08:15:00,CELL_001,45.62,93.27,0.092,10.82,82,0
2024-02-20 08:30:00,CELL_001,37.26,76.01,0.506,11.76,83,0
2024-02-20 08:45:00,CELL_001,45.21,74.6,0.014,13.22,89,0
2024-02-20 09:00:00,CELL_001,39.81,83.31,0.49,15.22,88,0
2024-02-20 09:15:00,CELL_001,41.7,89.33,0.21,13.56,94,0
2024-02-20 09:30:00,CELL_001,42.81,86.72,0.04,13.06,101,0
2024-02-20 09:45:00,CELL_001,41.48,90.54,0.333,10.43,95,0
2024-02-20 10:00:00,CELL_001,41.22,85.58,0.404,12.39,95,0
2024-02-20 10:15:00,CELL_001,36.94,95.35,0.075,12.73,93,0
2024-02-20 10:30:00,CELL_001,40.17,92.38,0.28,14.55,100,0
2024-02-20 10:45:00,CELL_001,34.53,100.49,0.036,13.99,93,0
2024-02-20 11:00:00,CELL_001,39.72,102.62,0.058,11.83,111,0
2024-02-20 11:15:00,CELL_001,37.16,94.03,0.741,15.74,88,0
2024-02-20 11:30:00,CELL_001,38.43,98.03,0.138,18.22,103,0
2024-02-20 11:45:00,CELL_001,39.46,94.34,0.018,14.69,87,0
2024-02-20 12:00:00,CELL_001,31.56,99.39,0.273,17.25,99,0
2024-02-20 12:15:00,CELL_001,34.49,96.63,0.189,13.62,95,0
2024-02-20 12:30:00,CELL_001,35.96,90.9,0.085,17.01,90,0
2024-02-20 12:45:00,CELL_001,37.37,103.65,0.224,16.69,88,0
2024-02-20 13:00:00,CELL_001,35.36,108.46,0.022,14.46,80,0
2024-02-20 13:15:00,CELL_001,27.09,117.84,0.175,18.59,89,0
2024-02-20 13:30:00,CELL_001,28.94,115.75,0.041,16.72,82,0
2024-02-20 13:45:00,CELL_001,32.73,103.61,0.762,13.27,71,0
2024-02-20 14:00:00,CELL_001,31.57,104.08,0.162,18.98,75,0
